steps,rewards,prices,actions
11222,-0.005,22620.86,0
11223,-0.005,23311.0,0
11224,-0.005,22952.66,2
11225,-0.005,23174.19,2
11226,-0.005,23813.52,0
11227,-0.005,23149.93,2
11228,-0.005,23953.09,2
11229,-0.005,23933.72,2
11230,-0.005,24401.08,2
11231,0.0,24443.06,1
11232,-0.005,24306.16,2
11233,-0.005,24097.09,2
11234,0.0,23855.58,1
11235,0.0,23338.95,1
11236,-0.005,23193.13,2
11237,-0.005,20832.54,2
11238,-0.005,21139.41,2
11239,-0.005,21517.41,2
11240,-0.005,21400.7,2
11241,-0.005,21524.54,2
11242,-0.005,21368.55,2
11243,-0.005,21563.91,0
11244,-0.005,20245.45,0
11245,-0.005,20036.43,2
11246,-0.005,19559.77,2
11247,-0.005,20288.71,0
11248,0.0,19802.29,1
11249,-0.005,20049.68,0
11250,-0.005,20131.02,2
11251,-0.005,19949.22,0
11252,-0.005,19831.6,0
11253,-0.005,20003.48,0
11254,-0.005,19794.0,0
11255,-0.005,18789.66,2
11256,-0.005,19288.83,2
11257,-0.005,19318.5,2
11258,0.0,21358.95,1
11259,-0.005,21650.41,0
11260,-0.005,21831.59,0
11261,-0.005,22397.75,0
11262,-0.005,20170.64,0
11263,-0.005,20220.86,2
11264,-0.005,19700.33,2
11265,-0.005,19804.15,2
11266,-0.005,20111.89,0
11267,-0.005,19414.58,2
11268,-0.005,19536.26,2
11269,-0.005,18874.21,2
11270,-0.005,18462.18,2
11271,0.0,19399.77,1
11272,-0.005,19287.88,2
11273,-0.005,18921.26,2
11274,0.0,18810.35,1
11275,-0.005,19226.0,2
11276,-0.005,19080.13,0
11277,-0.005,19414.09,2
11278,-0.005,19588.35,0
11279,-0.005,19420.7,2
11280,-0.005,19306.96,2
11281,-0.005,19056.27,2
11282,-0.005,19627.03,0
11283,0.0,20329.81,1
11284,-0.005,20156.61,0
11285,-0.005,19962.98,0
11286,0.0,19525.39,1
11287,-0.005,19413.49,2
11288,-0.005,19443.96,0
11289,-0.005,19131.37,2
11290,0.0,19055.69,1
11291,-0.005,19156.55,0
11292,-0.005,19375.58,2
11293,-0.005,19177.67,2
11294,0.0,19069.71,1
11295,-0.005,19267.0,2
11296,-0.005,19547.01,2
11297,-0.005,19327.18,2
11298,-0.005,19124.55,2
11299,-0.005,19041.91,2
11300,-0.005,19161.86,0
11301,-0.005,19198.82,0
11302,-0.005,19567.91,0
11303,-0.005,19333.71,2
11304,0.0,20081.65,1
11305,-0.005,20769.24,2
11306,-0.005,20284.81,2
11307,-0.005,20593.05,2
11308,-0.005,20809.41,2
11309,-0.005,20626.25,2
11310,-0.005,20491.01,2
11311,-0.005,20484.48,2
11312,-0.005,20151.3,2
11313,-0.005,20207.92,0
11314,-0.005,21144.35,2
11315,0.0,21298.67,1
11316,-0.005,20909.54,0
11317,-0.005,20588.72,2
11318,-0.005,18544.85,2
11319,-0.005,15914.31,0
11320,-0.005,17602.43,0
11321,-0.005,17051.1,2
11322,-0.005,16803.53,2
11323,-0.005,16332.58,0
11324,-0.005,16616.67,2
11325,-0.005,16898.13,2
11326,-0.005,16662.13,0
11327,-0.005,16694.11,2
11328,-0.005,16698.08,0
11329,-0.005,16706.23,0
11330,-0.005,16287.14,2
11331,0.0,15778.69,1
11332,-0.005,16222.14,0
11333,-0.005,16607.84,2
11334,-0.005,16598.9,2
11335,-0.005,16529.27,0
11336,-0.005,16455.03,2
11337,-0.005,16427.99,2
11338,0.0,16214.19,1
11339,0.0,16441.83,1
11340,-0.005,17165.51,0
11341,-0.005,16978.21,0
11342,-0.005,17092.93,2
11343,0.0,16883.8,1
11344,-0.005,17111.01,2
11345,-0.005,16964.29,2
11346,-0.005,17086.41,2
11347,-0.005,16835.81,2
11348,-0.005,17224.8,2
11349,-0.005,17129.52,2
11350,0.0,17126.06,1
11351,-0.005,17091.48,2
11352,-0.005,17210.7,0
11353,-0.005,17775.88,2
11354,-0.005,17799.93,0
11355,-0.005,17358.0,2
11356,-0.005,16631.94,2
11357,-0.005,16775.85,0
11358,-0.005,16738.72,2
11359,-0.005,16441.58,2
11360,-0.005,16895.72,2
11361,-0.005,16829.26,0
11362,-0.005,16822.47,2
11363,-0.005,16779.45,2
11364,-0.005,16834.55,2
11365,-0.005,16831.32,2
11366,-0.005,16916.77,2
11367,-0.005,16705.47,0
11368,-0.005,16546.52,0
11369,-0.005,16636.0,2
11370,-0.005,16608.02,2
11371,-0.005,16541.26,2
11372,-0.005,16617.0,0
11373,-0.005,16673.32,0
11374,-0.005,16674.3,0
11375,-0.005,16850.41,2
11376,0.0,16831.72,1
11377,-0.005,16950.67,2
11378,-0.005,16943.59,2
11379,-0.005,17128.31,0
11380,-0.005,17178.31,0
11381,-0.005,17440.12,0
11382,0.0,17942.41,1
11383,-0.005,18850.01,2
11384,-0.005,19929.62,0
11385,-0.005,20953.35,2
11386,-0.005,20872.5,2
11387,-0.005,21185.55,0
11388,-0.005,21134.66,2
11389,-0.005,20679.41,0
11390,-0.005,21073.2,0
11391,-0.005,22669.11,0
11392,-0.005,22780.31,0
11393,0.0,22708.48,1
11394,-0.005,22912.95,2
11395,-0.005,22633.28,2
11396,-0.005,23057.58,2
11397,-0.005,23007.23,2
11398,-0.005,23072.46,0
11399,0.0,23021.85,1
11400,-0.005,23747.03,2
11401,-0.005,22827.54,2
11402,-0.005,23130.07,2
11403,-0.005,23731.4,2
11404,-0.005,23487.08,2
11405,-0.005,23431.73,2
11406,-0.005,23327.32,0
11407,-0.005,22928.72,2
11408,-0.005,22761.88,2
11409,-0.005,23243.64,2
11410,0.0,22960.73,1
11411,-0.005,21797.17,2
11412,-0.005,21633.78,2
11413,-0.005,21860.86,2
11414,-0.005,21784.39,2
11415,-0.005,21774.25,2
11416,-0.005,22202.76,0
11417,-0.005,24327.98,2
11418,-0.005,23511.81,0
11419,-0.005,24573.38,2
11420,-0.005,24632.15,0
11421,-0.005,24278.24,2
11422,-0.005,24841.69,2
11423,-0.005,24451.98,2
11424,-0.005,24182.92,0
11425,-0.005,23937.74,0
11426,-0.005,23184.48,0
11427,-0.005,23164.25,2
11428,0.0,23555.9,1
11429,-0.005,23492.78,2
11430,-0.005,23141.46,2
11431,-0.005,23633.88,2
11432,-0.005,23464.98,0
11433,-0.005,22354.37,2
11434,-0.005,22346.7,2
11435,0.0,22429.42,1
11436,0.0,22408.85,1
11437,-0.005,22198.4,2
11438,-0.005,21704.03,2
11439,-0.005,20361.01,0
11440,-0.005,20151.4,0
11441,-0.005,20458.41,2
11442,-0.005,21995.43,2
11443,-0.005,24107.64,2
11444,-0.005,24674.77,2
11445,-0.005,24284.73,2
11446,-0.005,25002.0,0
11447,-0.005,27384.78,2
11448,-0.005,26907.5,0
11449,0.0,27966.67,1
11450,-0.005,27721.39,2
11451,-0.005,28107.3,2
11452,-0.005,27251.05,2
11453,-0.005,28295.26,0
11454,-0.005,27444.7,2
11455,-0.005,27468.53,0
11456,0.0,27968.15,1
11457,-0.005,27124.14,2
11458,-0.005,27260.96,0
11459,-0.005,28348.58,2
11460,-0.005,28028.54,2
11461,-0.005,28465.68,0
11462,-0.005,28453.34,2
11463,-0.005,28171.43,2
11464,-0.005,27801.61,2
11465,-0.005,28165.77,2
11466,-0.005,28171.89,2
11467,-0.005,28034.11,2
11468,-0.005,27906.45,2
11469,-0.005,27938.47,0
11470,-0.005,28322.81,0
11471,-0.005,29637.2,2
11472,-0.005,30199.91,2
11473,-0.005,29888.27,2
11474,-0.005,30375.59,0
11475,-0.005,30466.97,2
11476,-0.005,30295.01,2
11477,-0.005,30307.29,2
11478,-0.005,29429.92,2
11479,-0.005,30380.16,0
11480,-0.005,28809.79,2
11481,-0.005,28243.94,2
11482,-0.005,27262.95,0
11483,-0.005,27812.99,2
11484,0.0,27590.46,1
11485,-0.005,27511.13,2
11486,-0.005,28300.8,2
11487,-0.005,28415.3,2
11488,-0.005,29472.78,2
11489,-0.005,29311.7,2
11490,-0.005,29230.45,2
11491,-0.005,29219.22,2
11492,-0.005,28068.27,2
11493,-0.005,28669.86,0
11494,-0.005,29026.15,2
11495,-0.005,28838.16,2
11496,-0.005,42730.0,0
11497,-0.005,43905.83,0
11498,-0.005,42505.92,0
11499,-0.005,43059.96,0
11500,-0.005,43078.45,2
11501,-0.005,43069.51,2
11502,-0.005,42201.99,2
11503,-0.005,42352.18,2
11504,0.0,41663.81,1
11505,0.0,40704.32,1
11506,-0.005,36455.47,2
11507,-0.005,35070.35,2
11508,-0.005,36251.6,0
11509,0.0,36669.17,1
11510,-0.005,36950.75,0
11511,-0.005,36796.91,0
11512,-0.005,37165.95,0
11513,-0.005,37716.57,0
11514,-0.005,38167.4,2
11515,-0.005,37896.8,0
11516,-0.005,38463.88,0
11517,-0.005,38695.22,2
11518,-0.005,36893.08,0
11519,-0.005,37310.29,0
11520,-0.005,41560.38,0
11521,-0.005,41382.6,2
11522,0.0,42381.72,1
11523,-0.005,43825.72,2
11524,0.0,44032.87,1
11525,-0.005,44374.57,2
11526,0.0,43494.01,1
11527,-0.005,42373.59,2
11528,-0.005,42214.01,2
11529,-0.005,42050.67,2
11530,-0.005,42531.87,2
11531,-0.005,44544.44,2
11532,0.0,43873.96,1
11533,-0.005,40512.64,0
11534,-0.005,39974.83,2
11535,0.0,40080.53,1
11536,0.0,38381.48,1
11537,-0.005,37011.07,0
11538,0.0,38238.96,1
11539,0.0,37250.61,1
11540,0.0,38325.31,1
11541,0.0,39214.93,1
11542,-0.005,39116.35,0
11543,-0.005,37697.69,2
11544,-0.005,43169.33,2
11545,-0.005,44423.47,2
11546,-0.005,43892.99,2
11547,-0.005,42454.0,0
11548,-0.005,39148.66,2
11549,-0.005,39397.97,0
11550,-0.005,38410.02,2
11551,-0.005,38002.97,0
11552,-0.005,38727.23,0
11553,-0.005,41942.66,0
11554,0.0,39421.99,1
11555,-0.005,38729.6,0
11556,-0.005,38809.95,2
11557,-0.005,37774.94,0
11558,-0.005,39671.33,0
11559,-0.005,39280.36,2
11560,-0.005,41115.45,2
11561,0.0,40913.06,1
11562,-0.005,41759.66,2
11563,-0.005,42206.03,2
11564,-0.005,41258.39,2
11565,-0.005,41004.76,2
11566,0.0,42361.97,1
11567,-0.005,42884.03,2
11568,-0.005,43991.51,2
11569,-0.005,44313.17,2
11570,-0.005,44511.26,2
11571,-0.005,46827.77,0
11572,0.0,47122.2,1
11573,-0.005,47434.8,0
11574,0.0,47067.12,1
11575,-0.005,45510.34,0
11576,-0.005,46280.5,0
11577,-0.005,45811.0,2
11578,-0.005,46407.36,2
11579,-0.005,46582.21,0
11580,0.0,45497.54,1
11581,-0.005,43178.86,2
11582,-0.005,43455.21,2
11583,-0.005,42257.35,2
11584,0.0,42753.97,1
11585,-0.005,42154.6,0
11586,-0.005,39530.45,2
11587,0.0,40074.94,1
11588,-0.005,41147.79,2
11589,-0.005,39942.36,2
11590,-0.005,40547.85,2
11591,-0.005,40378.7,2
11592,-0.005,39678.12,2
11593,-0.005,40801.14,2
11594,-0.005,41493.19,2
11595,0.0,41361.6,1
11596,-0.005,40480.4,2
11597,-0.005,39709.19,0
11598,-0.005,39441.6,2
11599,-0.005,39450.12,2
11600,-0.005,40426.09,2
11601,-0.005,38112.64,2
11602,-0.005,39235.72,2
11603,-0.005,39742.08,2
11604,-0.005,38599.98,0
11605,0.0,37630.8,1
11606,-0.005,38469.11,2
11607,-0.005,38524.4,0
11608,-0.005,37728.94,2
11609,-0.005,39690.02,0
11610,-0.005,36552.98,0
11611,-0.005,36013.76,2
11612,0.0,35472.41,1
11613,-0.005,34035.01,2
11614,-0.005,30090.73,0
11615,-0.005,31017.1,0
11616,0.0,29121.64,1
11617,-0.005,29027.16,2
11618,-0.005,29284.01,0
11619,0.0,30086.57,1
11620,0.0,31329.5,1
11621,-0.005,29866.96,0
11622,-0.005,30443.99,2
11623,-0.005,28714.84,2
11624,-0.005,30319.22,2
11625,-0.005,29202.01,2
11626,-0.005,29452.34,0
11627,-0.005,30296.21,0
11628,-0.005,29097.85,2
11629,-0.005,29654.6,2
11630,-0.005,29542.4,2
11631,-0.005,29222.22,0
11632,-0.005,28624.76,2
11633,0.0,29039.21,1
11634,0.0,29468.09,1
11635,0.0,31720.87,1
11636,0.0,31787.62,1
11637,-0.005,29800.54,2
11638,-0.005,30461.95,0
11639,0.0,29700.29,1
11640,0.0,29864.98,1
11641,-0.005,29917.92,2
11642,-0.005,31373.69,2
11643,-0.005,31130.5,2
11644,0.0,30206.7,1
11645,-0.005,30105.97,0
11646,-0.005,29089.65,2
11647,-0.005,28415.32,0
11648,-0.005,26575.51,2
11649,0.0,22484.81,1
11650,-0.005,22133.1,2
11651,-0.005,22582.08,2
11652,-0.005,20401.9,0
11653,-0.005,20468.8,2
11654,-0.005,18970.77,2
11655,-0.005,20576.7,2
11656,-0.005,20573.88,2
11657,-0.005,20726.79,2
11658,-0.005,19984.0,0
11659,-0.005,21105.56,0
11660,-0.005,21234.47,0
11661,-0.005,21491.65,0
11662,-0.005,21045.67,2
11663,-0.005,20739.72,2
11664,-0.005,20278.52,0
11665,-0.005,20120.8,2
11666,0.0,19947.18,1
11667,-0.005,19279.12,0
11668,-0.005,19251.81,0
11669,-0.005,19314.82,0
11670,-0.005,20232.83,0
11671,-0.005,20180.7,2
11672,-0.005,20565.79,0
11673,-0.005,21620.93,2
11674,-0.005,21601.52,0
11675,-0.005,21592.43,2
11676,-0.005,20862.86,0
11677,-0.005,19963.52,0
11678,-0.005,19331.59,2
11679,-0.005,20238.34,2
11680,-0.005,20590.81,2
11681,0.0,20836.86,1
11682,-0.005,21197.99,2
11683,-0.005,20799.38,2
11684,-0.005,22446.45,0
11685,-0.005,23398.53,2
11686,-0.005,23224.2,2
11687,-0.005,23150.93,2
11688,0.0,22682.76,1
11689,-0.005,22448.79,2
11690,-0.005,22580.93,2
11691,-0.005,21307.13,2
11692,-0.005,21248.14,2
11693,-0.005,22953.38,0
11694,-0.005,23846.55,2
11695,-0.005,23775.06,2
11696,-0.005,23640.76,0
11697,-0.005,23294.88,2
11698,-0.005,23266.69,0
11699,-0.005,22988.99,2
11700,-0.005,22821.79,2
11701,-0.005,22620.86,2
11702,-0.005,23311.0,2
11703,-0.005,22952.66,0
11704,-0.005,23174.19,2
11705,-0.005,23813.52,2
11706,-0.005,23149.93,0
11707,-0.005,23953.09,0
11708,-0.005,23933.72,2
11709,-0.005,24401.08,2
11710,0.0,24443.06,1
11711,-0.005,24306.16,0
11712,-0.005,24097.09,2
11713,-0.005,23855.58,0
11714,-0.005,23338.95,2
11715,-0.005,23193.13,2
11716,-0.005,20832.54,0
11717,-0.005,21139.41,2
11718,-0.005,21517.41,0
11719,-0.005,21400.7,2
11720,-0.005,21524.54,2
11721,-0.005,21368.55,2
11722,-0.005,21563.91,2
11723,0.0,20245.45,1
11724,0.0,20036.43,1
11725,-0.005,19559.77,0
11726,-0.005,20288.71,2
11727,-0.005,19802.29,0
11728,-0.005,20049.68,0
11729,-0.005,20131.02,2
11730,-0.005,19949.22,2
11731,-0.005,19831.6,2
11732,-0.005,20003.48,0
11733,-0.005,19794.0,0
11734,-0.005,18789.66,2
11735,-0.005,19288.83,0
11736,-0.005,19318.5,0
11737,0.0,21358.95,1
11738,-0.005,21650.41,2
11739,-0.005,21831.59,0
11740,-0.005,22397.75,2
11741,-0.005,20170.64,2
11742,-0.005,20220.86,2
11743,-0.005,19700.33,2
11744,-0.005,19804.15,0
11745,-0.005,20111.89,2
11746,-0.005,19414.58,2
11747,-0.005,19536.26,0
11748,-0.005,18874.21,2
11749,-0.005,18462.18,2
11750,-0.005,19399.77,0
11751,-0.005,19287.88,0
11752,-0.005,18921.26,0
11753,-0.005,18810.35,0
11754,-0.005,19226.0,0
11755,0.0,19080.13,1
11756,-0.005,19414.09,2
11757,-0.005,19588.35,0
11758,-0.005,19420.7,2
11759,-0.005,19306.96,0
11760,-0.005,19056.27,2
11761,-0.005,19627.03,0
11762,-0.005,20329.81,2
11763,-0.005,20156.61,2
11764,-0.005,19962.98,2
11765,-0.005,19525.39,0
11766,-0.005,19413.49,2
11767,0.0,19443.96,1
11768,-0.005,19131.37,2
11769,-0.005,19055.69,0
11770,-0.005,19156.55,2
11771,-0.005,19375.58,2
11772,-0.005,19177.67,0
11773,-0.005,19069.71,0
11774,0.0,19267.0,1
11775,-0.005,19547.01,2
11776,-0.005,19327.18,2
11777,-0.005,19124.55,2
11778,-0.005,19041.91,2
11779,-0.005,19161.86,2
11780,-0.005,19198.82,2
11781,0.0,19567.91,1
11782,-0.005,19333.71,2
11783,-0.005,20081.65,2
11784,-0.005,20769.24,2
11785,-0.005,20284.81,0
11786,-0.005,20593.05,0
11787,0.0,20809.41,1
11788,-0.005,20626.25,2
11789,-0.005,20491.01,2
11790,-0.005,20484.48,2
11791,-0.005,20151.3,0
11792,-0.005,20207.92,0
11793,-0.005,21144.35,0
11794,-0.005,21298.67,2
11795,-0.005,20909.54,0
11796,-0.005,20588.72,0
11797,-0.005,18544.85,2
11798,-0.005,15914.31,0
11799,-0.005,17602.43,0
11800,-0.005,17051.1,0
11801,-0.005,16803.53,2
11802,-0.005,16332.58,0
11803,-0.005,16616.67,2
11804,-0.005,16898.13,0
11805,-0.005,16662.13,2
11806,-0.005,16694.11,2
11807,-0.005,16698.08,0
11808,-0.005,16706.23,0
11809,-0.005,16287.14,0
11810,-0.005,15778.69,0
11811,-0.005,16222.14,0
11812,-0.005,16607.84,2
11813,-0.005,16598.9,0
11814,-0.005,16529.27,2
11815,-0.005,16455.03,2
11816,-0.005,16427.99,2
11817,-0.005,16214.19,2
11818,-0.005,16441.83,0
11819,-0.005,17165.51,0
11820,-0.005,16978.21,2
11821,-0.005,17092.93,0
11822,-0.005,16883.8,0
11823,0.0,17111.01,1
11824,-0.005,16964.29,2
11825,-0.005,17086.41,0
11826,-0.005,16835.81,2
11827,-0.005,17224.8,2
11828,-0.005,17129.52,0
11829,-0.005,17126.06,2
11830,-0.005,17091.48,2
11831,-0.005,17210.7,2
11832,-0.005,17775.88,2
11833,0.0,17799.93,1
11834,0.0,17358.0,1
11835,-0.005,16631.94,2
11836,-0.005,16775.85,2
11837,-0.005,16738.72,0
11838,-0.005,16441.58,0
11839,-0.005,16895.72,2
11840,-0.005,16829.26,2
11841,-0.005,16822.47,0
11842,-0.005,16779.45,0
11843,-0.005,16834.55,2
11844,-0.005,16831.32,2
11845,-0.005,16916.77,0
11846,-0.005,16705.47,0
11847,-0.005,16546.52,2
11848,-0.005,16636.0,2
11849,-0.005,16608.02,2
11850,-0.005,16541.26,2
11851,-0.005,16617.0,0
11852,-0.005,16673.32,0
11853,-0.005,16674.3,0
11854,-0.005,16850.41,2
11855,-0.005,16831.72,0
11856,-0.005,16950.67,2
11857,-0.005,16943.59,0
11858,-0.005,17128.31,0
11859,-0.005,17178.31,2
11860,-0.005,17440.12,0
11861,0.0,17942.41,1
11862,-0.005,18850.01,2
11863,-0.005,19929.62,2
11864,-0.005,20953.35,0
11865,-0.005,20872.5,0
11866,-0.005,21185.55,0
11867,-0.005,21134.66,2
11868,-0.005,20679.41,2
11869,-0.005,21073.2,0
11870,-0.005,22669.11,0
11871,-0.005,22780.31,2
11872,-0.005,22708.48,0
11873,-0.005,22912.95,0
11874,-0.005,22633.28,2
11875,-0.005,23057.58,0
11876,-0.005,23007.23,2
11877,-0.005,23072.46,2
11878,-0.005,23021.85,2
11879,-0.005,23747.03,0
11880,-0.005,22827.54,2
11881,-0.005,23130.07,0
11882,-0.005,23731.4,2
11883,0.0,23487.08,1
11884,-0.005,23431.73,2
11885,-0.005,23327.32,2
11886,-0.005,22928.72,2
11887,-0.005,22761.88,0
11888,-0.005,23243.64,2
11889,-0.005,22960.73,2
11890,-0.005,21797.17,2
11891,-0.005,21633.78,2
11892,-0.005,21860.86,2
11893,-0.005,21784.39,2
11894,0.0,21774.25,1
11895,-0.005,22202.76,2
11896,-0.005,24327.98,2
11897,-0.005,23511.81,2
11898,-0.005,24573.38,0
11899,-0.005,24632.15,0
11900,-0.005,24278.24,0
11901,-0.005,24841.69,0
11902,0.0,24451.98,1
11903,-0.005,24182.92,0
11904,-0.005,23937.74,2
11905,-0.005,23184.48,2
11906,-0.005,23164.25,2
11907,-0.005,23555.9,0
11908,-0.005,23492.78,2
11909,-0.005,23141.46,2
11910,-0.005,23633.88,2
11911,-0.005,23464.98,2
11912,-0.005,22354.37,0
11913,-0.005,22346.7,2
11914,-0.005,22429.42,2
11915,-0.005,22408.85,2
11916,-0.005,22198.4,2
11917,-0.005,21704.03,2
11918,-0.005,20361.01,2
11919,0.0,20151.4,1
11920,-0.005,20458.41,2
11921,-0.005,21995.43,0
11922,-0.005,24107.64,0
11923,-0.005,24674.77,2
11924,-0.005,24284.73,0
11925,-0.005,25002.0,2
11926,-0.005,27384.78,0
11927,-0.005,26907.5,2
11928,-0.005,27966.67,2
11929,-0.005,27721.39,2
11930,-0.005,28107.3,2
11931,-0.005,27251.05,2
11932,-0.005,28295.26,0
11933,-0.005,27444.7,2
11934,-0.005,27468.53,2
11935,-0.005,27968.15,2
11936,-0.005,27124.14,2
11937,0.0,27260.96,1
11938,-0.005,28348.58,2
11939,-0.005,28028.54,0
11940,-0.005,28465.68,2
11941,-0.005,28453.34,2
11942,-0.005,28171.43,2
11943,-0.005,27801.61,2
11944,-0.005,28165.77,2
11945,-0.005,28171.89,2
11946,-0.005,28034.11,2
11947,-0.005,27906.45,2
11948,-0.005,27938.47,2
11949,0.0,28322.81,1
11950,-0.005,29637.2,2
11951,-0.005,30199.91,2
11952,-0.005,29888.27,2
11953,-0.005,30375.59,0
11954,-0.005,30466.97,2
11955,-0.005,30295.01,2
11956,-0.005,30307.29,2
11957,-0.005,29429.92,2
11958,0.0,30380.16,1
11959,-0.005,28809.79,2
11960,-0.005,28243.94,0
11961,-0.005,27262.95,0
11962,-0.005,27812.99,2
11963,-0.005,27590.46,2
11964,-0.005,27511.13,2
11965,0.0,28300.8,1
11966,-0.005,28415.3,2
11967,-0.005,29472.78,0
11968,-0.005,29311.7,2
11969,-0.005,29230.45,2
11970,-0.005,29219.22,2
11971,-0.005,28068.27,0
11972,0.0,28669.86,1
11973,-0.005,29026.15,2
11974,-0.005,28838.16,2
11975,-0.005,42730.0,2
11976,-0.005,43905.83,2
11977,0.0,42505.92,1
11978,-0.005,43059.96,2
11979,-0.005,43078.45,0
11980,-0.005,43069.51,2
11981,-0.005,42201.99,2
11982,-0.005,42352.18,2
11983,-0.005,41663.81,0
11984,-0.005,40704.32,2
11985,-0.005,36455.47,2
11986,0.0,35070.35,1
11987,-0.005,36251.6,2
11988,-0.005,36669.17,2
11989,-0.005,36950.75,2
11990,-0.005,36796.91,2
11991,0.0,37165.95,1
11992,-0.005,37716.57,2
11993,-0.005,38167.4,2
11994,0.0,37896.8,1
11995,-0.005,38463.88,2
11996,-0.005,38695.22,2
11997,-0.005,36893.08,2
11998,-0.005,37310.29,2
11999,-0.005,41560.38,2
12000,0.0,41382.6,1
12001,-0.005,42381.72,2
12002,-0.005,43825.72,2
12003,0.0,44032.87,1
12004,-0.005,44374.57,0
12005,-0.005,43494.01,2
12006,-0.005,42373.59,0
12007,-0.005,42214.01,2
12008,-0.005,42050.67,2
12009,-0.005,42531.87,0
12010,-0.005,44544.44,0
12011,0.0,43873.96,1
12012,-0.005,40512.64,0
12013,0.0,39974.83,1
12014,-0.005,40080.53,0
12015,-0.005,38381.48,2
12016,-0.005,37011.07,2
12017,-0.005,38238.96,0
12018,-0.005,37250.61,2
12019,0.0,38325.31,1
12020,-0.005,39214.93,2
12021,-0.005,39116.35,2
12022,-0.005,37697.69,2
12023,-0.005,43169.33,0
12024,-0.005,44423.47,2
12025,-0.005,43892.99,0
12026,-0.005,42454.0,2
12027,-0.005,39148.66,2
12028,-0.005,39397.97,2
12029,-0.005,38410.02,2
12030,0.0,38002.97,1
12031,-0.005,38727.23,0
12032,-0.005,41942.66,2
12033,-0.005,39421.99,0
12034,0.0,38729.6,1
12035,-0.005,38809.95,2
12036,-0.005,37774.94,2
12037,-0.005,39671.33,2
12038,-0.005,39280.36,0
12039,-0.005,41115.45,2
12040,-0.005,40913.06,2
12041,0.0,41759.66,1
12042,0.0,42206.03,1
12043,-0.005,41258.39,2
12044,-0.005,41004.76,0
12045,-0.005,42361.97,0
12046,-0.005,42884.03,2
12047,-0.005,43991.51,2
12048,-0.005,44313.17,2
12049,0.0,44511.26,1
12050,-0.005,46827.77,2
12051,-0.005,47122.2,2
12052,-0.005,47434.8,0
12053,-0.005,47067.12,0
12054,-0.005,45510.34,2
12055,-0.005,46280.5,0
12056,-0.005,45811.0,2
12057,0.0,46407.36,1
12058,-0.005,46582.21,0
12059,-0.005,45497.54,2
12060,-0.005,43178.86,2
12061,-0.005,43455.21,0
12062,-0.005,42257.35,0
12063,-0.005,42753.97,2
12064,0.0,42154.6,1
12065,-0.005,39530.45,2
12066,0.0,40074.94,1
12067,-0.005,41147.79,0
12068,0.0,39942.36,1
12069,-0.005,40547.85,2
12070,0.0,40378.7,1
12071,-0.005,39678.12,2
12072,-0.005,40801.14,2
12073,-0.005,41493.19,0
12074,-0.005,41361.6,2
12075,-0.005,40480.4,2
12076,-0.005,39709.19,2
12077,0.0,39441.6,1
12078,-0.005,39450.12,2
12079,-0.005,40426.09,0
12080,-0.005,38112.64,2
12081,-0.005,39235.72,2
12082,-0.005,39742.08,0
12083,-0.005,38599.98,0
12084,0.0,37630.8,1
12085,0.0,38469.11,1
12086,-0.005,38524.4,2
12087,-0.005,37728.94,0
12088,0.0,39690.02,1
12089,-0.005,36552.98,2
12090,-0.005,36013.76,2
12091,-0.005,35472.41,2
12092,-0.005,34035.01,2
12093,-0.005,30090.73,2
12094,-0.005,31017.1,2
12095,-0.005,29121.64,2
12096,-0.005,29027.16,2
12097,-0.005,29284.01,2
12098,-0.005,30086.57,2
12099,-0.005,31329.5,2
12100,-0.005,29866.96,2
12101,-0.005,30443.99,0
12102,-0.005,28714.84,2
12103,-0.005,30319.22,0
12104,-0.005,29202.01,2
12105,0.0,29452.34,1
12106,-0.005,30296.21,2
12107,0.0,29097.85,1
12108,-0.005,29654.6,2
12109,-0.005,29542.4,0
12110,-0.005,29222.22,2
12111,-0.005,28624.76,2
12112,-0.005,29039.21,2
12113,-0.005,29468.09,0
12114,-0.005,31720.87,2
12115,0.0,31787.62,1
12116,-0.005,29800.54,2
12117,-0.005,30461.95,2
12118,-0.005,29700.29,2
12119,-0.005,29864.98,2
12120,-0.005,29917.92,2
12121,-0.005,31373.69,0
12122,-0.005,31130.5,2
12123,-0.005,30206.7,0
12124,-0.005,30105.97,2
12125,-0.005,29089.65,2
12126,-0.005,28415.32,2
12127,-0.005,26575.51,2
12128,-0.005,22484.81,2
12129,-0.005,22133.1,2
12130,-0.005,22582.08,2
12131,-0.005,20401.9,2
12132,-0.005,20468.8,2
12133,-0.005,18970.77,2
12134,-0.005,20576.7,2
12135,-0.005,20573.88,2
12136,0.0,20726.79,1
12137,0.0,19984.0,1
12138,-0.005,21105.56,0
12139,-0.005,21234.47,2
12140,-0.005,21491.65,2
12141,-0.005,21045.67,2
12142,-0.005,20739.72,0
12143,-0.005,20278.52,2
12144,-0.005,20120.8,2
12145,-0.005,19947.18,0
12146,-0.005,19279.12,0
12147,-0.005,19251.81,2
12148,0.0,19314.82,1
12149,-0.005,20232.83,2
12150,-0.005,20180.7,0
12151,-0.005,20565.79,2
12152,-0.005,21620.93,0
12153,-0.005,21601.52,2
12154,-0.005,21592.43,2
12155,-0.005,20862.86,2
12156,-0.005,19963.52,2
12157,-0.005,19331.59,0
12158,-0.005,20238.34,0
12159,-0.005,20590.81,2
12160,-0.005,20836.86,2
12161,-0.005,21197.99,0
